debtor,Concept,creditor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Sweden,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,223782827,318649117,466925822,496149546,433221231,913734600,1227908052,932731257,1961650614,1342747380,979249398,917866998,224,319,467,496,433,914,1228,933,1962,1343,979,918
Sweden,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1000000,5000000,9000000,9000000,18000000,50000000,98000000,37000000,34000000,17000000,69666430,215700,1,5,9,9,18,50,98,37,34,17,70,0
Sweden,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,51000,564492,0,877106,1324027,2838528,1399213,2805705,720199158,736647060,1189741050,1017389340,0,1,0,1,1,3,1,3,720,737,1190,1017
Sweden,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,83224307,146499190,240689433,238426135,0,0,0,0,0,0,0,0,83,146,241,238
Sweden,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1202974500,2001234210,2335287000,2912524539,3438353620,4025015400,3861125710,2563899366,4301374120,2826784548,2554909714,2414003742,1203,2001,2335,2913,3438,4025,3861,2564,4301,2827,2555,2414
Sweden,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5763451283,5227222090,8002038823,8552386971,7728024154,8545438102,10377299579,11036157100,16097704476,19503187045,21110016819,22382549348,5763,5227,8002,8552,7728,8545,10377,11036,16098,19503,21110,22383
Sweden,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,290401,2839,112354,28927,50623,31840,37600,4032,4543908,4228887,1000000,368890,0,0,0,0,0,0,0,0,5,4,1,0
Sweden,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,28712118400,17007713600,24022062000,32526572801,53398005920,40367272741,37117345246,17148161460,29706984218,33153532800,30907930490,42122500800,28712,17008,24022,32527,53398,40367,37117,17148,29707,33154,30908,42123
Sweden,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,36830278866,35450000000,45257000000,62398249199,74619000000,1.02067E+11,1.12057E+11,59359000000,75744000000,1.221E+11,1.15419E+11,1.21567E+11,36830,35450,45257,62398,74619,102067,112057,59359,75744,122100,115419,121567
Switzerland,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1773245601,1561514300,2358021000,2684699100,3445903700,3255624000,4198429200,2756957700,3192369600,4170280200,3620332200,4712896800,1773,1562,2358,2685,3446,3256,4198,2757,3192,4170,3620,4713
Switzerland,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2739145616,2523840355,2889485470,3207422576,3925091930,6373832220,7308240450,5556733790,3576433560,3756218544,2974029150,3485063160,2739,2524,2889,3207,3925,6374,7308,5557,3576,3756,2974,3485
Switzerland,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,88554010,100211869,0,114616993,24076605,41177772,14776940,7212301,219001407,9889149,19792933,5693697,89,100,0,115,24,41,15,7,219,10,20,6
Switzerland,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,156059,4218,1369907,6625345,17926569,23312966,19176176,11165940,13529309,16907614,12939000,13194000,0,0,1,7,18,23,19,11,14,17,13,13
Switzerland,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1060203900,1046602600,1530743370,2106746449,1921613330,2823977250,3399255552,1333693944,2016840000,2570379920,1959657108,2200977402,1060,1047,1531,2107,1922,2824,3399,1334,2017,2570,1960,2201
Switzerland,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,11880805300,9972026427,15462988569,20276385414,26537527275,37302980619,35822359627,18271190915,23940322980,27377254818,22105066528,24547178398,11881,9972,15463,20276,26538,37303,35822,18271,23940,27377,22105,24547
Switzerland,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,22755166000,20473770100,24445365000,27743252800,22844890500,37999401000,39624515700,26147259600,30647324400,36665328000,34213303800,35830945800,22755,20474,24445,27743,22845,37999,39625,26147,30647,36665,34213,35831
Switzerland,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,46900000,82847300,157875000,542115800,438848400,550506000,425436900,363233700,458110800,330041400,234195900,184716000,47,83,158,542,439,551,425,363,458,330,234,185
Switzerland,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,752552,314923,0,0,53094418,52399314,44456371,31996808,21797350,0,0,0,1,0,0,0,53,52,44,32,22
Switzerland,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4397687000,4941258653,7564569766,8352397200,14242518100,19978890000,20256096000,15827804100,18027668400,18418180800,21524026500,18025642800,4398,4941,7565,8352,14243,19979,20256,15828,18028,18418,21524,18026
Switzerland,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,6072322746,10114711500,9941073000,9015739900,7831640567,7725427270,7096218218,5092270391,5619052047,6906277783,6866878051,6990879382,6072,10115,9941,9016,7832,7725,7096,5092,5619,6906,6867,6991
Switzerland,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,7166331555,7745206956,9374666835,12198064589,14374781107,17211683333,17503839802,16936639118,22789485118,24400716878,23135495662,24199066045,7166,7745,9375,12198,14375,17212,17504,16937,22789,24401,23135,24199
Switzerland,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,157511,89318,3042392,452153,8497196,3086397,14703484,0,0,0,0,0,0,0,3,0,8,3,15
Switzerland,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,16773883422,17958086300,27273550969,32865998385,35057049117,47164436227,53649824019,34447451134,42488767958,50222870998,39535749677,45582072455,16774,17958,27274,32866,35057,47164,53650,34447,42489,50223,39536,45582
Switzerland,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,45569260,70959420,61313700,2825370,94022090,129987900,117841605,128335616,137731444,78417569,79185127,85365180,46,71,61,3,94,130,118,128,138,78,79,85
Switzerland,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,10802094100,11656300500,14295897000,15018514600,15441093300,16924767000,20532850800,14738103000,20060355000,24655562400,24921807900,28913331600,10802,11656,14296,15019,15441,16925,20533,14738,20060,24656,24922,28913
Switzerland,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2188716654,2537904877,3863639222,4200655132,5570457903,7819329073,10934195933,11888571429,19168858131,24752389078,23894490818,33101436266,2189,2538,3864,4201,5570,7819,10934,11889,19169,24752,23894,33101
Switzerland,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,192653488,188843248,259088183,343665384,382741868,589555050,904502403,609119256,565665996,660015990,357413997,363072492,193,189,259,344,383,590,905,609,566,660,357,363
Switzerland,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1000000,2000000,3000000,1000000,8000000,59000000,92000000,9000000,16000000,6000000,68503750,157914544,1,2,3,1,8,59,92,9,16,6,69,158
Switzerland,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2246000,1176441,9244471,13915918,15384375,26583098,32313074,16179565,13728918,37146360,169112730,6597000,2,1,9,14,15,27,32,16,14,37,169,7
Switzerland,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,98154304,122040287,96822003,109350553,0,0,0,0,0,0,0,0,98,122,97,109
Switzerland,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3295180700,2653525610,3012886500,2779987971,2958215720,4274455200,4886595226,3105999403,2826983226,3352672782,2373693735,2645660752,3295,2654,3013,2780,2958,4274,4887,3106,2827,3353,2374,2646
Switzerland,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5350313007,3891701530,7125306293,8259017930,10783574588,11214687368,17681157749,10284166231,15132592752,18020003156,15198505161,18736105773,5350,3892,7125,8259,10784,11215,17681,10284,15133,18020,15199,18736
Switzerland,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4561078,1036048,481724,8377370,26468698,24389411,4942115,2675397,3955081,220416,1000000,736562,5,1,0,8,26,24,5,3,4,0,1,1
Switzerland,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,30259695200,31352733600,37144961100,43140216455,54815072655,71253625051,82929756160,48856740050,60486787786,75785541900,61503548780,71248278000,30260,31353,37145,43140,54815,71254,82930,48857,60487,75786,61504,71248
Switzerland,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,76627443196,85754000000,1.19715E+11,1.42013E+11,1.96138E+11,2.64243E+11,2.87675E+11,2.18388E+11,3.05011E+11,3.27036E+11,2.92025E+11,3.33492E+11,76627,85754,119715,142013,196138,264243,287675,218388,305011,327036,292025,333492
Turkey,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,193092830,251688000,390267000,523046400,1041675100,1417092000,1954948800,797444100,939271200,984779400,762107100,1314122400,193,252,390,523,1042,1417,1955,797,939,985,762,1314
Turkey,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,26377309,28164409,32039787,168690163,173484876,607948272,687282271,460723934,224589540,151324650,341201430,172577520,26,28,32,169,173,608,687,461,225,151,341,173
Turkey,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,13396143,7237188,826603,1166990,3129809,-12238953,21417583,12740966,13220701,37895,5843437,5662323,13,7,1,1,3,-12,21,13,13,0,6,6
Turkey,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,2949942,8921207,30832284,17469294,46478238,57468811,34935300,39582000,0,0,0,0,3,9,31,17,46,57,35,40
Turkey,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,1263000,12531320,21175615,35177070,37936017,50031615,56183400,0,142300201,339111146,0,0,1,13,21,35,38,50,56,0,142,339
Turkey,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,93417800,117446010,236519484,440187133,845043884,1513194807,2742999260,1232820745,1631473738,3776868179,2848628244,2944019441,93,117,237,440,845,1513,2743,1233,1631,3777,2849,2944
Turkey,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,4022253200,3440784700,3210546000,4436359700,3509607500,3274062000,4155738300,3067306800,2846625600,3572998800,3743252700,5208991200,4022,3441,3211,4436,3510,3274,4156,3067,2847,3573,3743,5209
Turkey,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,105500000,108016100,77043000,108968000,322058100,861318000,1017221100,725075700,655473000,523790400,1208502600,659700000,106,108,77,109,322,861,1017,725,655,524,1209,660
Turkey,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,13713640,5517950,1102466,4455870,5466860,4436162,3614636,0,0,0,0,0,14,6,1,4,5,4,4
Turkey,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,74910500,234459267,291961067,438596200,1031057800,1237980000,1634031000,1477985400,2323687800,3874980000,2951385900,5658906600,75,234,292,439,1031,1238,1634,1478,2324,3875,2951,5659
Turkey,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2364283434,1677920000,1952598000,1657675700,2323013411,1331103806,1159497139,754687608,864458485,767551481,804787421,1022404155,2364,1678,1953,1658,2323,1331,1159,755,864,768,805,1022
Turkey,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2070523111,1460361835,734360317,165926460,479242300,987524257,1911251122,1961432507,2259396046,1952700773,3848735747,6132402955,2071,1460,734,166,479,988,1911,1961,2259,1953,3849,6132
Turkey,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,3511120,713810,403650,1085981,1610294,15524614,0,0,0,0,0,0,4,1,0,1,2,16
Turkey,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1005701233,849611536,2179368447,4211538274,9111354979,9459693074,14575515946,5637716254,8734639180,15133748397,11916134441,21143920814,1006,850,2179,4212,9111,9460,14576,5638,8735,15134,11916,21144
Turkey,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,762289660,1106014140,2344227130,3342381317,3891004510,5269317000,5021958743,4243772045,6093673173,8589900264,9618583857,13063379400,762,1106,2344,3342,3891,5269,5022,4244,6094,8590,9619,13063
Turkey,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,141008000,99626500,3700590000,5276775400,7924044900,3931245000,3750910800,2822367600,3363801000,3295069200,4026616800,6645817800,141,100,3701,5277,7924,3931,3751,2822,3364,3295,4027,6646
Turkey,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,12030272,6777495,14996407,44544371,341506647,381150160,810166359,621714286,1524221453,1709556314,1748914858,3964631957,12,7,15,45,342,381,810,622,1524,1710,1749,3965
Turkey,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5310923,0,0,0,71301068,152653470,106786134,24006825,0,10916754,0,0,5,0,0,0,71,153,107,24,0,11,0,0
Turkey,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,7000000,11000000,14000000,9000000,11000000,44000000,132000000,102000000,3000000,22000000,22399231,115036524,7,11,14,9,11,44,132,102,3,22,22,115
Turkey,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,49955,595990,8342785,5584074,5101730,5509401,3460369,5287002,8818920,7116450,21110400,0,0,1,8,6,5,6,3,5,9,7,21
Turkey,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,18791652,20426258,13746105,27756218,0,0,0,0,0,0,0,0,19,20,14,28
Turkey,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,39658500,205859810,537911700,507040693,235940000,201105900,172282533,0,0,0,0,0,40,206,538,507,236,201,172,0,0,0,0,0
Turkey,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,10548020,11978924,20561119,58900009,631785283,706632208,1951221399,575862921,884896988,1015916321,782499528,1268045199,11,12,21,59,632,707,1951,576,885,1016,782,1268
Turkey,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,551691207,508394703,622877840,734066956,421811896,2178496234,1142700466,678098193,535767246,657227514,566548235,991011848,552,508,623,734,422,2178,1143,678,536,657,567,991
